postId,title,text,authorRegion,time,price,authorPersonId
658,Chaton british longhair lilas,"Adorable et superbe british longhair lilas Pumba vit parmi nous depuis sa naissance , il est donc très bien sociabilisé ... Ronrons et câlins assuré (... voir la suite)",Bérigny 50810,2019-12-12 09:23:59,25,0
659,Magnifique chatons scottish fold/straight,"Chatons Scottish Les chatons sont élevés dans un cadre familiale, ils s'épanouissent avec nous et tous les autres animaux de la maison. Ils partiro (... voir la suite)",Avignon 84000,2019-01-01 05:24:35,54,0
660,Chiots bouviers bernois lof,"À réserver chiots bouviers bernois LOF, nés le 27 février 2020. (4 mâles et 5 femelles). Ils seront vaccinés, pucés et vermifugés. Parents radiographi (... voir la suite)",Bergerac 24100,2019-05-14 11:25:40,31,0
661,Femelle maine coon loof,"Magnifique femelle de race Maine Coon LOOF disponible de suite, non stérilisée. Elle est saine HCM, SMA et Pkdef. Elle est de couleur Black Tortie Si (... voir la suite)",Walbourg 67360,2019-04-20 09:17:22,31,0
662,Femelle savannah retraitee d'élevage,"La belle LOLITA CAMARIA - Hybride Savannah F3 - est de nouveau disponible, sa famille présumée ne donnant plus de nouvelles. La belle demoiselle se t (... voir la suite)",Villié-morgon 69910,2019-09-26 10:24:45,27,0
663,Adorable chaton bengal snow lynx,"Petite femelle et mâle Bengal LOOF snow lynx, sont disponibles sur portée de 5 chatons, très typée, avec super profil Les bébés sont élevés e (... voir la suite)",illebonne 76170,2019-01-03 10:36:46,42,0
664,Chiots teckels nains poils durs.,"ETANT DONNE LA SITUATION ACTUELLE, LES CHIOTS RÉSERVÉS RESTERONT A L'ELEVAGE TANT QUE NÉCESSAIRE, SANS SUPPLÉMENT DE PRIX . 1 mâle arlequin noir et (... voir la suite)",a Biolle 73410,2019-11-28 19:03:34,50,0
665,Chiot husky de siberie,A vendre Chiots Husky de Sibérie LOF nés le 14/11/19 (2 mâles et 3 femelles).. Les parents sont LOF confirmés. Ils participent régulièrement aux con (... voir la suite),Romagny 50140,2019-10-20 15:43:00,39,0
666,Magnifique chiots spitz lof,Sélection canine éleveur naisseur du Domaine des écorces à Montpeyroux vous présente des chiots spitz lof de très petite taille - de 4kg adulte et 24 (... voir la suite),Montpeyroux 24610,2019-10-27 15:04:27,7,0
667,Jeune highland straight retraité d'élevage,"Notre couple de Highland cherche sa famille pour la vie, pour une retraite de canapé ou de genoux, mais surtout de papouilles!!! Ils sont très amour (... voir la suite)",Chavigny 54230,2019-09-21 05:24:00,23,0
668,Jeune highland fold retraitée d'élevage,"Notre couple de Highland cherche sa famille pour la vie, pour une retraite de canapé ou de genoux, mais surtout de papouilles!!! Ils sont très amour (... voir la suite)",Chavigny 54230,2019-11-23 16:01:19,38,0
669,Magnifiques maine coons,De magnifiques chatons Maine Coons élevés avec tendresse recherchent une famille à aimer. Ils sont black silver blotched tabby et black smoke. Venez (... voir la suite),aurabuc 11400,2019-08-16 15:55:25,30,0
670,Chiot femelle bouvier bernois,"Chiot femelle né le 19 février à réserver Inscrit au L.O.F. Père suisse fils du triple champion suisse Disponible vacciné, tatoué, avec certifica (... voir la suite)",Sommières 30250,2019-06-28 18:59:31,0,0
671,Chiot mâle berger allemand l.o.f.,"Naissance de 2 mâles et 1 femelle le 15 fevrier Magnifique chiot mâle à réserver Poil court Inscrits au L.O.F. Disponible tatoué, vacciné et av (... voir la suite)",Sommières 30250,2019-08-23 19:23:10,42,0
672,Chiots malamute,"C’est avec un immense bonheur que je vous annonce l’union de mon Pupi magique, et de Buck pour qui j’ai eu le coup de foudre il y a déjà deux ans! (... voir la suite)",Hausgauen 68130,2019-07-01 10:38:07,44,0
673,Chatons persans golden loof,"magnifique Chatons, 1 Mâle PERSAN Golden est 2 Femelles disponibles dont Une EXOTIC SHORTHAIR Nés le 14/02/20 d'une maman id.250268501311401 EXOTIC (... voir la suite)",e Soler 66270,2019-10-22 22:05:03,43,0
674,Adorables chiots cairn terrier,"adorables chiots cairn terrier inscrit au lof et disponible dès maintenant, reste disponible deux mâles dont 1 bringé et 1 fauve . ils seront vendus p (... voir la suite)",Ids-saint-roch 18170,2019-07-31 22:57:48,20,0
675,Chihuahua femelle poils longs lof,Sur une portée de 2 Reste de disponible à la réservation 1 femelle tricolore poils longs inscrite au lof Né le 28 janvier 2020 La maman est choco (... voir la suite),Sablé-sur-sarthe 72300,2019-10-17 13:52:26,27,0
676,2 superbes chiots d'apparence spitz allemand petit,Nous proposons un superbe petit loulou de taille petit. Un mâle Fauve Charbonné. Il a un superbe poil. Papa LOF de 25 cm. et maman non LOF de 23 cm. (... voir la suite),Non L.O.F.Valence-d'albigeois 81340,2019-10-27 12:02:06,35,0
677,Maïko de l’élégance bleu adorable chatte bombay,Suite à un arrêté d’activité Maïko de l’élégance bleu née le 05 mars 2016 issue de Johanna de l’élégance bleu ( quadruple premior Loof ) et de Joli-K (... voir la suite),uigny 28480,2019-10-05 09:25:23,10,0
678,Coton de tuléar,"A réserver, magnifiques coton de Tuléar. Ils sont vaccinés, tatoués, et inscrits au LOF (garantis pure-race). Possibilité de paiement en plusieurs foi (... voir la suite)",Padiès 81340,2019-02-23 23:06:33,0,0
679,Cocker anglais lof,adorables cockers anglais fauve LOF (garanti pure race) Nés le 29/01/20 Fauve Male 800 euros Femelle 900 euros facilités de paiement ils sont v (... voir la suite),Padiès 81340,2019-07-20 06:50:56,54,0
680,Epagneul king charles,adorables epagneul king charles tricolore nés le 07/02/2020 disponible 20/04 1000 € Male 1200€ Femelle facilités de paiement les chiots sont vend (... voir la suite),Padiès 81340,2019-12-16 04:47:56,19,0
681,Chiots scottish terrier,"Chiots mâles noirs et froment , inscrits LOF, pucés, complètement vaccinés CHLPPI, avec passeport et certificat vétérinaire. à réserver, disponibles m (... voir la suite)",Chaise-dieu-du-theil 27580,2019-10-06 18:06:58,5,0
682,Ragdoll black solide mitted,Petrus des Cats et mimis joli Ragdoll black solide inscrit LOOF puce vacciné non stérilisé Superbe mâle pour repro ou compagnie Adorable chat espiè (... voir la suite),Courtenot 10260,2019-11-12 22:03:03,53,0
683,Chiots malinois,"10 chiots sont nés le 9/12/2019, de Gwash des loups mutins ( Csau et Tan) (Athos des loups mutins (multi finaliste rci)) X Clean des loups mutins) X L (... voir la suite)",Montréjeau 31210,2019-01-10 17:06:07,29,0
684,Chiots berger australien,"Blue a donné naissance à 10 beaux bébés, tous en bonne santé. Nos chiots sont inscrits au LOF, primo vaccinés, identifiés par puce électronique, ident (... voir la suite)",Saint-just-sauvage 51260,2019-02-01 06:35:30,58,0
685,Chatons mau egyptian disponibles.,Chatons Mau Egyptian disponibles. 3 Silver et 1 Black Smoke. (... voir la suite),imetz-villez 78270,2019-09-29 06:01:22,31,0
686,Superbes chiots finnois de laponie lof,"Disponibles dès maintenant, 5 splendides chiots finnois de Laponie LOF 2 mâles et 3 femelles de couleur domino à masque, nés le 14.03.19. Les chiots s (... voir la suite)",Aulnay-sur-mauldre 78126,2019-10-28 23:47:21,25,0
687,Très rare chiots d'apparence labrador silver,Issus de grands parents nés aux États Unis .Les couleurs ne sont pas encore reconnues par la SCC en France. Nous avons une portée de 1 femelle et 5 m (... voir la suite),Non L.O.F.Illiers-l'evêque 27770,2019-02-22 09:06:00,35,0
688,A vendre chiots drahthaar,"Le Temple de Jade, élevage de Drahthaar Lof propose une jolie portée issus du beau Nino du Temple de Jade et la belle Maïa du Temple de Jade, les pare (... voir la suite)",Mérigny 36220,2019-01-16 06:21:00,28,0
689,Caniche nain noir,Tres belle portee de caniches naines femelles noires vacc puce lof parents champions adn apr a mere : ludivine (naine blanche 31 cm) per (... voir la suite),Cassagnabère-tournas 31420,2019-12-22 07:59:45,54,0
690,Magnifiques chatons bengal loof,La chatterie de l'Arkanson Bengal est heureuse de vous faire part de l'arrivée de 4 chatons nés le 26 Février 2020 3 femelles et 1 mâle disponibles à (... voir la suite),a Caillère-saint-hilaire 85410,2019-07-03 22:49:46,8,0
691,Les chiots sont nés ce matin le 24 mars 2020,"Jade Du Clos Chadocay et Hû-tchang Du Clos Chadocay ont le plaisir de vous informer de la naissance de leurs bébés . 2 femelles et 4 mâles , la femel (... voir la suite)",Clarac 31210,2019-10-12 00:39:36,6,0
692,Chaton bleu russe parents de siberie,"Charmants chatons bleus russes. Pourquoi choisissons-nous de prendre un animal d'une race? Bien sûr, pour obtenir un animal avec un certain caractère, (... voir la suite)",Toulouse 31000,2019-02-28 12:47:52,46,0
693,Mâle repro akita inu-lof-confirmé-titré en beauté,"Jiro ichiro go akita no hasuhana , 5 ans, pedigree sur demande, est LOF et confirmé, issue d'une des plus prestigieuse lignée d'akita inu, les seigneu (... voir la suite)",Pollestres 66450,2019-08-10 02:00:42,26,0
694,Chiots carlin,L'Elevage des Montagnes du Gévaudan vous annonce la naissance de 3 magnifiques Carlins. Nés le 25 Février 2020. 1 femelle sable disponible. Père (... voir la suite),Javols 48130,2019-05-09 04:28:48,29,0
695,2 mâles chihuahuas poil long au lof,"Magnifique chiots chihuahuas poil long au LOF de pigmentation marron, couleurs sujettes à évolution, de très belle qualité, et très joliement typés, a (... voir la suite)",Saint-laurent-en-brionnais 71800,2019-09-10 13:24:02,33,0
696,Chiots cavalier king charles a reserver,Nous avons le plaisir de vous annoncer la naissance dans les jours à venir de chiots cavalier king Charles. Nous n'élevons que dans la couleur : - RU (... voir la suite),ongages 31410,2019-01-18 02:20:13,23,0
697,Chatons devon rex,La chatterie My Adèl'Carr propose à la réservation 3 chatons devon rex (pour compagnie uniquement) qui ont pour parents Teona & Imbir (visibles sur no (... voir la suite),Saint-pierremont 08240,2019-07-05 00:55:15,9,0
698,Siberien chat hypoallergénique loof,"Cat's Song vous présente ses chatons Sibériens LOOF Hypoallergénique cette race est qualifiée comme étant hypoallergénique, c'est-à-dire qu'il ne se (... voir la suite)",Corbeil-essonnes 91100,2019-04-28 13:57:13,51,0
699,Magnifiques chiots golden de couleur clair,"Magnifiques chiots, clairs . Issus de lignées selectionnées pour leur beauté et caractére. Parents vérifiés, dysplasie hanches, coudes et tares ocula (... voir la suite)",Saint-palais 64120,2019-06-13 03:12:12,17,0
700,Chatons bengal loof,Nous vous proposons 3 magnifiques chatons LOOF nés le 8 Février 2020 (Numéro de portée : 35984148) Réglisse: Femelle Brown Tabby (1600€) Rebelle (... voir la suite),Calmont 31560,2019-06-14 07:08:01,23,0
701,A réserver magnifique asian longhair (tiffany),"Reste 2 magnifiques chatons Asian Longhair de disponible à la réservation. Ils seront vacciné typhus-coryza (primo+rappel), auront un passeport europé (... voir la suite)",Réding 57445,2019-02-26 10:14:43,55,0
702,3 chiots femelles schipperke,"A réserver Chiots Schipperke ( petit Berger entre 4 et 7 kg adulte ). Le schipperke est un excellent chien de compagnie, gai, infatigable, joueur mai (... voir la suite)",Pessac 33600,2019-07-01 03:09:36,15,0
703,Chaton chartreux,La Chatterie du Palais Bleu est fière de vous annoncer l'arrivé imminente de 8 petites boules de douceur. La naissance est prévu pour la première sema (... voir la suite),Puisieulx 51500,2019-10-26 01:23:22,59,0
704,Chiots rhodesian ridgeback à reserver,notre jolie Lewa a convole avec notre Inchaga.des bebes sont donc prevus debut mai. et disponibles mi juillet.les parents sont radiographies indemnes (... voir la suite),Navailles-angos 64450,2019-11-15 11:17:40,4,0
705,Beaux chiots airedale terrier avec pédigrée,"Le Domaine de Souvigny, éleveur professionnel agrée vous propose à la réservation de très beaux chiots mâles et femelles Airedales Terriers. Ils sont (... voir la suite)",Prissac 36370,2019-11-04 11:02:13,1,0
706,Chiots labradors noirs lof disponibles,Elevage du clos des trois cerisiers membre du club retriever club de France est heureux de vous proposer 1 chiot noir ( porteur chocolat) LOF nés l (... voir la suite),Saint-pierre-des-nids 53370,2019-11-11 07:22:51,21,0
707,Vente chatons siamois et oriental,portée de 6 chatons LOOF siamois dont 1 oriental ébony chatterie familiale du Gué aux Biches situé dans le centre (45)disponible a partir du 2 (... voir la suite),Noyers 45260,2019-03-18 15:54:59,5,0
708,En retraite,"Bonjour! Ofelia, femelle chocolat tortie smoke point, stérilisée et vaccinée, LOOF, recherche une famille pour la chouchouter . Joueuse et câline ell (... voir la suite)",ontaine-sous-préaux 76160,2019-03-03 16:35:46,37,0
709,Chaton bengal,La mère se nomme DIPAVALIBENGAL MUTINE elle est née chez nous. Le père est Al Janna's Sonnenlicht nouveau reproducteur chez nous. Il provient d'une p (... voir la suite),Mérignac 33700,2019-08-04 16:18:18,30,0
710,Deux beaux garçons shih-tzu,Nous sommes POUTCHY et PLUSH deux gentils garçons en attente d'une gentille famille qui saura nous apporter tous le bonheur que nous méritons. ; Nous (... voir la suite),Pigny 18110,2019-03-05 00:33:12,28,0
711,"A placer pour retraite, mâle cavalier king charles tricolore.","MERCI DE LIRE L'ANNONCE JUSQU'AU BOUT. Afin de trouver une excellente famille pour un panier retraite au calme, SANS ENFANTS, avec un seul chien et d (... voir la suite)",Chassenard 03510,2019-02-09 23:22:43,10,0
712,Bébé chow chow,"bébés Chow Chow , 2 mâles fauves et 1 femelle noire , LOF, disponibles à la réservation et seront prêt à partir vers le 30 avril 2020 si la sit (... voir la suite)",Donzac 82340,2019-05-03 09:51:56,46,0
713,"Pavarotti, chiot berger allemand mÂle, disponible de suite.","PAVAROTTI, surnommé Bandy est le dernier chiot Berger Allemand Mâle de 5 Mois 1/2. DISPONIBLE DE SUITE, pour une famille aimante. Né le 26 Septem (... voir la suite)",Chassenard 03510,2019-02-23 15:03:58,59,0
714,"Vends femelle berger allemand adulte lof, confirmée.","Cessation de la race en Berger Allemand. Je vends une gentille femelle de cette race. Naïade, Femelle Berger Allemand LOF, confirmée, LOF N° 719741/ (... voir la suite)",Chassenard 03510,2019-08-17 08:25:06,14,0
715,"Hidalgo, mâle bengal disponible pour saillie","Notre magnifique mâle Bengal motif spotted/rosetted avec beaucoup de glitter est disponible pour saillie. Il est inscrit au LOOF, à jour de ses vacci (... voir la suite)",Bégard 22140,2019-02-19 19:27:15,42,0
716,Bbs exo qualité expo,Le chaton femelle est : Brown tortie bloched tabby Le chaton male est : Brown mackerel tabby Ils autont de grands yeux ronds. Les parents sont gr (... voir la suite),Montady 34310,2019-06-03 13:03:12,17,0
717,Adorables abyssins bleus et lievre,des amours de n calliope t de omnia mea black panther sont nés le 23 fevrier 2020 3abyssins.il reste de disponible un mâle lièvre et un mâle et une (... voir la suite),e Chesnay 78150,2019-04-08 20:15:54,28,0
718,Chiots mâle samoyède lof - prestigieuses origines,"Nées le 05/03/2020, 7 chiots Samoyède LOF, 2 femelles et 5 mâles, ( 4 mâles sont encore disponibles ) prestigieuses Origines. Inscrits au Lof, les pet (... voir la suite)",Pollestres 66450,2019-02-27 09:37:49,30,0
719,Petit bonhomme d'amour,Notre petit sera inscrit au LOF (livre des origines Français). Il sera identifié par puce électronique et primo-vacciné. Issus de Parents LOF et te (... voir la suite),Etrelles-sur-aube 10170,2019-07-19 11:27:13,37,0
720,Rare : découvrez le terrier irlandais à poils doux,"L'ÉLEVAGE DES VARENNES MYSTIQUES (Meilleur Élevage 2016, 2017, 2018 et 2019) vous informe des prochaines naissances début AVRIL 2020. Mère : Champion (... voir la suite)",Andrézieux-bouthéon 42160,2019-03-27 21:21:55,57,0
721,Chatons sphynx blue point et blue mink,Jolie portée de 6 chatons sphynx couleur blue point et blue mink . bleu solid Certain en type extreme 4 chatons réservés. Disponible une femelle (... voir la suite),ongny-au-perche 61290,2019-07-06 19:17:19,0,0
722,Chatons sacré de birmanie nés le 19/02 sont à réserver,"4 CHATONS, 2 mâle blue tabby et 1 point et une femelle blue point, sont à la réservation. Ils sont élevés aux câlins, à la maison, en compagnie d'autr (... voir la suite)",Biot 06410,2019-10-28 14:09:34,37,0
723,Chihuahua lof poils longs,"!!!!!!! exceptionnellement, en raison du confinement actuel lie au covid 19, possibilite de vous livrer le chiot directement a votre domicile en respe (... voir la suite)",ille 59000,2019-08-24 05:46:49,36,0
