id,created_at,updated_at,description,category_id,price,type_of_post,animal_id,user_id,title,user_position,,,
560,2019-09-06 20:02:37,2019-09-06 20:02:37,Bienvenus à l'Elevage du Bois de Morchêne Deux beaux chiots mâles Cocker ont vus le jour le 27 février 2020. Ils sont actuellement à réserver. I (... voir la suite),1,59,1,300,4329,Cocker anglais unicolore,Saint-martin-de-mieux 14700,,,
561,2019-04-02 21:42:22,2019-04-02 21:42:22,"chatterie de la nébuleuse d'âme coon est un petit élevage professionnel et familial situé près de st Antonin noble val à 45 minutes de montauban, 1h00 (... voir la suite)",1,59,1,1882,7942,Magnifiques maine coon,Saint-antonin-noble-val 82140,,,
562,2019-07-14 09:03:49,2019-07-14 09:03:49,"Bonjour à tous Nous vous présentons Polo: Chien de race Jack Russell Terrier (Jack, Jack Russell qui sont des synonymes). Il possède son inscri (... voir la suite)",1,5,1,984,6956,Jeune chiot jack russell,Saint-martin-de-mieux 14700,,,
563,2019-12-01 18:08:44,2019-12-01 18:08:44,Maman : Naïomi de Tierra Lemi attend pour fin avril 2020 des chiots boxer. Papa et maman sont fauves et dépistés indemnes dysplasie et cardiopathies. (... voir la suite),1,6,1,1760,7672,A réserver chiots boxer à venir,Artaix 71110,,,
564,2019-07-19 22:52:19,2019-07-19 22:52:19,ELEVAGE DU MILLÉSIME CHAMPENOIS !!! Chiots berger belge malinois LOF à réserver !!! L'élevage vous annonce la naissance de 10 bergers belges m (... voir la suite),1,41,1,623,7750,Chiots malinois lof lignée 100 % travail,Champvoisy 51700,,,
565,2019-08-18 23:04:16,2019-08-18 23:04:16,ATTENTION ! AUCUNE RÉPONSE AUX NUMÉROS MASQUÉS - MERCI A réserver avec un acompte de 250 € et choix du nom en R 1 mâle d’apparence TECKEL NAIN (... voir la suite),1,41,1,1504,5296,Adorable chiot mâle d’apparence teckel nain À poil long,Non L.O.F.Saint-just-chaleyssin 38540,,,
566,2019-01-23 23:35:20,2019-01-23 23:35:20,Une portée de 3 chatons est née le 03 février 2020. Ils sont disponibles à la réservation et pourront rejoindre leur famille d'accueil à partir de la (... voir la suite),1,34,1,662,3919,Chatons sacré de birmanie loof,ayence 83440,,,
567,2019-02-26 21:35:51,2019-02-26 21:35:51,La Croix de Saint Martin. Très belle portée de 8 mâles braques de Weimar aux magnifiques origines en Chasse et Beauté disponibles dans l'Allier en Au (... voir la suite),1,53,1,1111,6867,Braques de weimar - prestigieuse lignée - iaka des ombres des 4 nuits,Espinasse-vozelle 03110,,,
568,2019-02-26 02:14:13,2019-02-26 02:14:13,"Les bébés de Mika Soum de Matte du Pla d'Adet et de Gavarnie de la Cascade de Couplan sont nés le 15 Mars 2020. Ils seront inscrits au LOF, pucés et p (... voir la suite)",1,5,1,1570,4002,Chiots montagne des pyrénées à réserver,Droiturier 03120,,,
569,2019-09-05 09:03:18,2019-09-05 09:03:18,ATTENTION ! AUCUNE RÉPONSE AUX NUMÉROS MASQUÉS - MERCI A RÉSERVER AVEC UN ACOMPTE DE 250 € ET CHOIX DU NOM EN R. 1 mâle poil lisse et queue natu (... voir la suite),1,33,1,1966,3572,Adorable chiot mâle de race jack russell poil lisse,Saint-just-chaleyssin 38540,,,
570,2019-12-07 20:20:35,2019-12-07 20:20:35,Chatons à Vendre en Compagnie de couleur silver * 1 femelle qui sera disponible en juillet à reserver ils seront pucés vaccinés et partiront ave (... voir la suite),1,17,1,1986,5886,Chaton exotic shorthair couleur silver /chinchilla,oddes 03130,,,
571,2019-02-18 03:48:20,2019-02-18 03:48:20,"La Chatterie des Cheveux d'Anges vous annonce sa première naissance en date du 21 Février de 2 chatons, LOOF, parents LOOF, le Papa de couleur CHOCOL (... voir la suite)",1,34,1,1705,4601,Chatons devon rex,Poix-terron 08430,,,
572,2019-11-19 14:01:06,2019-11-19 14:01:06,"Bonjour, je m’appelle Sylvester. Je aux yeux bleus. J’ai 6 ans. J’ai une puce, des vaccin et un passeport. Super doux et aristocrat Je cherche u (... voir la suite)",1,4,1,835,5893,Cherche mon premier amour,Non L.O.O.F.Paris 75012,,,
573,2019-05-26 01:54:28,2019-05-26 01:54:28,bébés montagne des pyrénées disponibles très gros gabarit issu de encore disponibles 1 femelle et 1 mâle MAMAN Neste d'Aure soum de matte (... voir la suite),1,0,1,1723,3283,Disponibles bébés montagne des pyrénées lof,Vouharte 16330,,,
574,2019-04-17 22:25:03,2019-04-17 22:25:03,"Un magnifique chaton Maine Coon est à la recherche de sa future famille. Rising Sun (prénom qui peut être changé), est un mâle Red Silver Blotched (... voir la suite)",1,44,1,375,2209,Chaton maine coon red silver,lmet 63880,,,
575,2019-08-25 04:48:16,2019-08-25 04:48:16,"3 chattes dont 2 de races (British Shorthhair,Maine Coon)1 Golden Retriever,nous souhaitons compléter cette belle famille animalière avec une chatte M (... voir la suite)",1,40,1,1315,6773,Maine coon,Saint-andré 66690,,,
576,2019-07-28 19:44:53,2019-07-28 19:44:53,"Bonjour, Je place pour raisons de santé, une partie de mes chats sacrés de birmanie. Soit NAZCA sacré seal point, Identifiée génétiquement, à jour (... voir la suite)",1,41,1,848,3690,Chatte seal race sacré de birmanie,Vourles 69390,,,
577,2019-01-28 02:59:02,2019-01-28 02:59:02,"Sur une portée de 8 chatons LOOF, 6 sont à réserver. Ils sont nés le 31 janvier 2020. Rapsodie : Femelle bleue smoke Réglisse : Femelle noire (une (... voir la suite)",1,34,1,757,5333,A réserver chatons portée océanie - nils,Hondouville 27400,,,
578,2019-09-19 02:18:56,2019-09-19 02:18:56,"En Bourgogne 06 Chiot Husky Sibérien sont nés le 08 février 2020 . Il seront vermifugés , vaccinés CHPL et identifiés par puce électronique . Il s (... voir la suite)",1,41,1,237,4100,"En bourgogne , chiots husky à réserver",Autun 71400,,,
579,2019-12-24 07:56:54,2019-12-24 07:56:54,"Très rare en France. Chatons Manx à réserver, disponibles début mai : - Rocket Khan d'Ellan Vannin mâle longy noir - Renoso Khan d'Ellan Vannin (... voir la suite)",1,12,1,894,5152,Chatons manx,Cuges-les-pins 13780,,,
580,2019-02-27 22:19:55,2019-02-27 22:19:55,"Elevage du Middel Weg.com pour plus d'info, photos et vidéos ---Livraison possible par nos soins--- Chiots Bulldog Anglais LOF, nés le 20 février (... voir la suite)",1,53,1,1035,2182,Bulldog anglais lof,Saint-sylvestre-cappel 59114,,,
581,2019-12-09 21:51:17,2019-12-09 21:51:17,A vendre chiots Bichons Havanais Il me reste que des couleurs noirs certain avec un peu de blanc ils sont tous très beaux et très en formes Plus (... voir la suite),1,17,1,711,3649,A vendre chiot bichon havanais lof,Bois-de-céné 85710,,,
582,2019-08-07 16:51:34,2019-08-07 16:51:34,"A RÉSERVER de magnifique Chiots Berger blanc suisse LOF, nés le 15/03/2020 dont 8 FEMELLES et 2 MÂLES. *Disponible pour mai 2020 . * Sur cette joli (... voir la suite)",1,18,1,340,3041,Magnifique chiots poils long et mi-long lof,Bellefontaine 88370,,,
583,2019-10-29 20:06:00,2019-10-29 20:06:00,"Pandy de la Cascade de Couplan est actuellement disponible. Il est inscrit au LOF, identifié et vacciné. N'hésitez pas à nous contacter soit par mail, (... voir la suite)",1,25,1,1593,3855,Chiots montagne des pyrénées disponibles,Droiturier 03120,,,
584,2019-04-04 03:30:20,2019-04-04 03:30:20,Issu mariage entre notre magnifique Lenna des Vanadis et le gentil Rocking Blue de la Pierre féline 6 chatons sont nés. - Les princesses Rumba et (... voir la suite),1,19,1,1460,2465,Chatons norvégiens à réserver,Déville-lès-rouen 76250,,,
585,2019-07-18 01:29:54,2019-07-18 01:29:54,"Bientôt sera là notre portée de chiens loup tchécoslovaque, les chiots seront disponibles le mois de janvier tatoués, vaccinés, vermifugés avec certif (... voir la suite)",1,59,1,39,2285,Bientôt disponible portée de chiot chien loup tchécoslovaque,Rocbaron 83136,,,
586,2019-06-09 17:42:45,2019-06-09 17:42:45,Elevage familial de sphynx proche de Toulouse. Ôpheline sphynx mania's et One million baby ont donné naissance à 4 petits sphynx ! REFECTO mâle bl (... voir la suite),1,32,1,1994,5559,Sphynx disponible loof,Cahors 46000,,,
587,2019-08-31 23:42:53,2019-08-31 23:42:53,BEAU MARIAGE entre OLYMPE DES PROUILLACS et NARKOS DE MESSIPIERRE. Les chiots sont attendus avec bonheur pour fin mars 2020. L'échographie confirme (... voir la suite),1,12,1,1667,2708,Futures naissances prÉvues pour fin mars 2020,Saint-amand-de-vergt 24380,,,
588,2019-11-01 16:33:47,2019-11-01 16:33:47,"Particulier vends chiots beagle LOF affixe DU PUITS DU FABRE issus de lignées chasse et beauté, nombreux brevets de chasse dans la voie du lapin, exce (... voir la suite)",1,11,1,1525,4959,A vendre chiots beagle lof,Villeneuve-lès-maguelone 34750,,,
589,2019-04-02 13:57:15,2019-04-02 13:57:15,Bonjour 1 chatons d'apparence Sphynx nés le 20 decembre 2019 est disponible pour la compagnie Pandora sera prête à quitter le nid à l'age de 4 (... voir la suite),1,32,1,1164,3517,Chaton d'apparence sphynx disponible,Non L.O.O.F.Cahors 46000,,,
590,2019-11-09 00:58:55,2019-11-09 00:58:55,MÂLE WESTIE LOF et Confirmé pour SAILLIE. ÉTALON disponible pour la reproduction * Excellent pédigrée. Lignée MULTI CHAMPIONS de BEAUTÉ. ** Déjà (... voir la suite),1,42,1,1447,6784,Étalon westie lof pour saillie lignée multi champions beautÉ,Bordeaux 33000,,,
591,2019-08-04 19:49:18,2019-08-04 19:49:18,Je vend 5 bebes berger americain miniature Ils sont nés le 4 mars 2020 Il y a 2 mâles rouge merle 2 mâles noir tricolore Et une femelle noire tr (... voir la suite),1,44,1,1701,4728,A vendre bebes bergers americain miniature,Saint-genix-sur-guiers 73240,,,
592,2019-05-15 21:41:35,2019-05-15 21:41:35,chatterie professionnelle du chat Bengal vous propose ces 2 chatons nés le 14 Juillet 2019 Pour connaître nos conditions de vente veuillez me c (... voir la suite),1,17,1,1276,7072,Chatons bengal loof,Godewaersvelde 59270,,,
593,2019-01-18 03:57:57,2019-01-18 03:57:57,ATTENTION ! AUCUNE RÉPONSE AUX NUMÉROS MASQUÉS - MERCI D’AVANCE A réserver avec un acompte de 250 € et choix du nom en R. 2 mâles noir et feu et (... voir la suite),1,12,1,572,7734,Magnifiques chiots de race teckel petit nain à poil ras,Saint-just-chaleyssin 38540,,,
594,2019-10-03 19:48:49,2019-10-03 19:48:49,"disponible a la réservation 2 mâles sable charbonné , les petits sont nés le 31 janvier , élevés en famille ils sont très curieux , en pleine forme e (... voir la suite)",1,33,1,1671,2375,Jolis spitz a réservés,Parisot 82160,,,
595,2019-11-15 03:37:39,2019-11-15 03:37:39,Bienvenus à l'Elevage du Bois de Morchêne Deux chiots de race Coton de Tuléar sont nés le 12/02/2020 disponibles pour mi avril. Nos chiots sont id (... voir la suite),1,38,1,1370,7056,Chiots coton de tuléar,Saint-martin-de-mieux 14700,,,
596,2019-09-11 18:38:29,2019-09-11 18:38:29,"Perù de La Cité des Fauves est un adorable mâle Bengal de 7 mois. Il est brown tabby rosettes avec de magnifiques couleurs chaudes, un très beau glitt (... voir la suite)",1,14,1,1326,5669,"Très beau jeune mâle bengal rosettes, stérilisé",Wolfisheim 67202,,,
597,2019-12-22 11:51:32,2019-12-22 11:51:32,"à réserver 1 mâle fauve 1400 € + 1 femelle noir et blanc 1600 € - vous pouvez voir sur mon site plus de photos des chiots à résever, d'autres port (... voir la suite)",1,5,1,818,5834,Chiot chihuahua poil court,Saint-vitte 18360,,,
598,2019-09-22 01:16:38,2019-09-22 01:16:38,"à réserver 1 mâle1s fauve + 1 mâle crème 1400 € vous pouvez voir sur mon site plus de photos des chiots à résever, d'autres portées sont nées et de (... voir la suite)",1,52,1,1670,4748,Chiot chihuahua poil court,Saint-vitte 18360,,,
599,2019-06-11 15:01:49,2019-06-11 15:01:49,"1 mâle bleu et tan (dents ok, testicules ok) et une femelle noir et tan (dents ok) poil court , plus de photo sur mon site *** 1600 € les chiots (... voir la suite)",1,25,1,428,2500,Chiot chihuahua poil,Saint-vitte 18360,,,
600,2019-09-27 07:48:12,2019-09-27 07:48:12,"Dans notre élevage familial situé dans la région des Hauts de France, Maëva a donné naissance à 2 mâles et 1 femelle le 7 mars. Les chatons naissent e (... voir la suite)",1,52,1,1785,5097,Adorables chatons chartreux,Merck-saint-liévin 62560,,,
601,2019-06-12 08:45:46,2019-06-12 08:45:46,"Nous sommes quatre sacrés de Birmanie nés le 6 mars 2020, nous avons 7 jours cette portée se compose de: -2 males: Romeo lilac point p (... voir la suite)",1,20,1,165,7907,Sacrés de birmanie nés le 6 mars 2020,Sainte-dode 32170,,,
602,2019-10-19 09:12:36,2019-10-19 09:12:36,A réserver 5 chatons norvégiens loof nés le 04 mars 2020 RIMBAUD mâle bleu tabby et blanc disponible RENOIR mâle black silver tabby disponible (... voir la suite),1,57,1,929,4574,Chatons norvégiens,Châteaudun 28200,,,
603,2019-09-11 00:45:47,2019-09-11 00:45:47,Bienvenue à la Chatterie Sogni d'Oro élevage de chats norvégiens à Chateaudun département 28 Eure-et-Loir À réserver . 2 chatons loof nés le 28 fé (... voir la suite),1,59,1,1417,7420,Chatons norvégiens,Châteaudun 28200,,,
604,2019-09-23 03:15:19,2019-09-23 03:15:19,"Chiots Chiens Chinois, nus et houppettes, mâles et femelles sont disponibles à la réservation. Ils seront parfaitement sociabilisés. D'autres phot (... voir la suite)",1,48,1,1611,4345,Chiots chiens chinois à crête lof,a Mailleraye-sur-seine 76940,,,
605,2019-07-05 05:56:26,2019-07-05 05:56:26,"3 chatonnes neva Rivera, Rebelle et Rustine nées le 8 mars . Elles seront blue tortie tabby point ou point à confirmer. 2 sont en option, 1 est enc (... voir la suite)",1,32,1,992,2533,3 chatons néva,Bersée 59235,,,
606,2019-10-25 01:35:40,2019-10-25 01:35:40,Nous sommes heureux de vous présenter les bébés d’Osiris Des Rois d’Issanka et de Unicom Skylark. 3 chatons sont disponibles en réservation : R (... voir la suite),1,48,1,1038,2642,Chatons maine coons loof disponibles,Conches-en-ouche 27190,,,
607,2019-08-27 15:53:11,2019-08-27 15:53:11,"La chatterie des Coons Bellille est heureuse de vous présenter ses 8 chatons Maine coons LOOF nés le 10 mars 2020. Mère : Ostro des coons Bellille, (... voir la suite)",1,12,1,1495,7741,8 maine coons loof disponibles à partir du 10 juin 2020,ille 59000,,,
608,2019-07-01 15:43:48,2019-07-01 15:43:48,"Sélection canine met en vente un chiot d'apparence Yorkshire mâle à 700€ à réserver pour le 20/03/20 sera identifié par puce électronique , vacciné , (... voir la suite)",1,6,1,1578,5281,Magnifique chiot d'apparence yorkshire,Non L.O.F.Montpeyroux 24610,,,
609,2019-09-05 18:31:38,2019-09-05 18:31:38,Sélection canine éleveur naisseur met en vente un chiot d'apparence Lhassa Apso mâle charbonné né le 08/01/20 disponible de suite au prix de 750€. Il (... voir la suite),1,10,1,1485,7284,Magnifique chiot d'apparence lhassa apso,Non L.O.F.Montpeyroux 24610,,,
610,2019-04-15 22:01:26,2019-04-15 22:01:26,Magic Lover des Feux Follets de la Pataudière est disponible pour saillie… Agé de 3 ans et demi et déjà papa plusieurs fois! Magic Lover est côté (... voir la suite),1,32,1,728,3160,Mâle cairn terrier lof disponible pour saillie,Tressignaux 22290,,,
611,2019-08-25 06:50:17,2019-08-25 06:50:17,"Pepsy adorable petite mâle à grosse fourrure, Excellentes origines avec grosse fourrure, gd pères Champion de France des 2 cotés. Parents indemnes d (... voir la suite)",1,0,1,17,7234,Disponible,Arbigny-sous-varennes 52500,,,
612,2019-05-26 05:38:43,2019-05-26 05:38:43,"Quatre magnifiques bébés chartreux sont nés le 1er avril . Nos bébés pourront rejoindre leur famille courant juin, seuls un mâle et une femelle sont (... voir la suite)",1,5,1,1158,3383,Magnifiques bébés chartreux à réserver,Tours 37000,,,
613,2019-07-26 09:30:59,2019-07-26 09:30:59,"1 mâle et 3 femelles à réserver Tricolore et bleiheim LOF. parents visibles sur place , nos bb sont eleves en famille , un cavalier king charle (... voir la suite)",1,5,1,1164,4070,Magnifiques cavalier king charles lof,Evry-grégy-sur-yerre 77166,,,
614,2019-11-06 02:51:22,2019-11-06 02:51:22,DISPONIBLES A LA RESERVATION Deux chatons MAINE COON nés le 4 février 2020 inscrits au loof Un mâle red silver shaded photos 1&2 Un mâle crème b (... voir la suite),1,44,1,1443,5828,Chatons maine coon loof,Cahuzac-sur-vère 81140,,,
615,2019-04-04 17:17:46,2019-04-04 17:17:46,"A RÉSERVER : Mise à jour de l'annonce et des photos le 2 avril 2020, chiots âgés de 4 semaines et 4 jours. Cinq chiots shih-tzu, nés le 28 février 20 (... voir la suite)",1,50,1,1328,6284,Chiot shih tzu - l.o.f.,Chanas 38150,,,
616,2019-10-26 10:27:55,2019-10-26 10:27:55,L'élevage familial royaume of luky est heureux de vous présenter leurs 5 magnifiques chatons issus d’une portée de 8 chatons . le (... voir la suite),1,31,1,283,3076,Maine coon loof,Saint-sulpice-et-cameyrac 33450,,,
617,2019-02-27 06:13:17,2019-02-27 06:13:17,"Et voilà un jolie petite portée 3 mâles et 5 femelles née le 12/02/2020 Les 2 parents sont recommandés, indemnes de dysplasie hanches et coudes ,Adn (... voir la suite)",1,0,1,111,2532,Une très jolie portée de chiots berger allemand,Virey-sous-bar 10260,,,
618,2019-11-26 23:10:16,2019-11-26 23:10:16,9 magnifiques petits chiots braque de weimar ont vu le jour le 03 mars 2020. 5 mâles et 4 femelles composent cette magnifique portée. Les réserva (... voir la suite),1,1,1,689,6208,Chiots braque de weimar lignées exceptionnelles,Muzillac 56190,,,
619,2019-10-11 13:36:22,2019-10-11 13:36:22,"Prunelle est adorable, caline, joueuse, très intelligente. Dans ses yeux brillent le bonheur. Parents testés pour les maladies génétiques, les rotu (... voir la suite)",1,0,1,887,4773,Chien particolore pedigree français,Polliat 01310,,,
